article no.;barcode;artist;title;track;ISRC;shop;type;country;qty;dealer (average);net (average);total amount
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Never Get to Say You´re Sorry;BEHC61800021;iTunes/Apple;Stream;Switzerland;1;0,004;0,003;0,003
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Bump in the Night;BEHC61800015;Amazon Digital Services Inc,;Stream;Germany;5;0;0;0
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);J´attendrai;BEHC61800019;iTunes/Apple;Stream;Germany;6;0,004;0,004;0,021
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Shut Yer Mouth;BEHC61800023;YouTube;Stream;Austria;2;0;0;0
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Every Once in a While;BEHC61800013;Yandex LLC;Stream;Russia;4;0;0;0,001
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Never Go Home;BEHC61800020;Yandex LLC;Stream;Russia;4;0;0;0,001
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Danielle;BEHC61800016;Amazon Digital Services Inc,;Stream;Germany;5;0;0;0
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Jesse James;BEHC61800014;iTunes/Apple;Stream;Germany;10;0,004;0,003;0,032
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Wonder;BEHC61800024;Yandex LLC;Stream;Russia;7;0;0;0,002
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Eye of the Storm;BEHC61800017;YouTube;Stream;Ireland;2;0,001;0,001;0,002
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Pot of Gold;BEHC61800022;Yandex LLC;Stream;Russia;14;0;0;0,005
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Danielle;BEHC61800016;YouTube;Stream;Ireland;2;0;0;0,001
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Never Get to Say You´re Sorry;BEHC61800021;iTunes/Apple;Stream;Germany;7;0,004;0,004;0,025
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);J´attendrai;BEHC61800019;Amazon Digital Services Inc,;Stream;Germany;5;0;0;0
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Shut Yer Mouth;BEHC61800023;Yandex LLC;Stream;Russia;4;0;0;0,001
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Every Once in a While;BEHC61800013;TIDAL;Stream;Italy;4;0,007;0,006;0,023
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Never Go Home;BEHC61800020;TIDAL;Stream;Italy;1;0,007;0,006;0,006
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Bump in the Night;BEHC61800015;YouTube;Stream;Ireland;3;0;0;0,001
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Jesse James;BEHC61800014;Deezer;Stream;Switzerland;1;0,008;0,007;0,007
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Wonder;BEHC61800024;iTunes/Apple;Stream;Switzerland;2;0,002;0,002;0,004
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Eye of the Storm;BEHC61800017;Yandex LLC;Stream;Russia;4;0;0;0,001
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Pot of Gold;BEHC61800022;iTunes/Apple;Stream;Switzerland;3;0,002;0,002;0,005
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Danielle;BEHC61800016;YouTube;Stream;Austria;2;0;0;0,001
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Never Get to Say You´re Sorry;BEHC61800021;Amazon Digital Services Inc,;Stream;Germany;5;0;0;0
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);I Know a Girl;BEHC61800018;Yandex LLC;Stream;Russia;5;0;0;0,002
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Shut Yer Mouth;BEHC61800023;TIDAL;Stream;Italy;1;0,007;0,006;0,006
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Every Once in a While;BEHC61800013;iTunes/Apple;Stream;Switzerland;1;0,004;0,003;0,003
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Never Go Home;BEHC61800020;iTunes/Apple;Stream;Switzerland;2;0,002;0,002;0,004
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Bump in the Night;BEHC61800015;Yandex LLC;Stream;Russia;7;0;0;0,002
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Jesse James;BEHC61800014;Amazon Unlimited;Stream;Germany;1;0,007;0,006;0,006
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Wonder;BEHC61800024;iTunes/Apple;Stream;Germany;4;0,004;0,004;0,014
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Eye of the Storm;BEHC61800017;TIDAL;Stream;Finland;1;0,017;0,013;0,013
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Pot of Gold;BEHC61800022;iTunes/Apple;Stream;Germany;6;0,004;0,004;0,021
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Danielle;BEHC61800016;Yandex LLC;Stream;Russia;4;0;0;0,001
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Jesse James;BEHC61800014;YouTube;Stream;Ireland;3;0,003;0,003;0,008
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Never Gonna Let;BEHC61800003;iTunes/Apple;Stream;Denmark;2;0,009;0,007;0,014
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;The Hard Way;BEHC61800010;Deezer;Stream;Germany;1;0,006;0,005;0,005
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;With You;BEHC61800006;Amazon Unlimited;Stream;Germany;12;0,009;0,007;0,089
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Feel Like Jumping;BEHC61800007;Spotify;Stream;Sweden;2;0,004;0,003;0,007
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;I´m Dancing Too;BEHC61800008;Amazon Digital Services Inc,;Stream;Germany;15;0;0;0,001
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Out of Time;BEHC61800001;YouTube;Stream;Germany;3;0,001;0,001;0,002
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Wheel of Life;BEHC61800005;Amazon Digital Services Inc,;Stream;Germany;10;0;0;0,001
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Be Good;BEHC61800002;Spotify;Stream;Austria;1;0,004;0,003;0,003
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Never Gonna Let;BEHC61800003;Yandex LLC;Stream;Russia;1;0;0;0
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;The Hard Way;BEHC61800010;Yandex LLC;Stream;Russia;1;0;0;0
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;With You;BEHC61800006;Spotify;Stream;Italy;5;0,002;0,001;0,007
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics; ;3,76023E+12;iTunes/Apple;Download;Russia;1;0,586;0,469;0,469
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;I´m Dancing Too;BEHC61800008;Spotify;Stream;Germany;23;0,003;0,002;0,05
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Piece of My Heart + the Train;BEHC61800011;iTunes/Apple;Stream;Germany;4;0,003;0,002;0,008
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Wheel of Life;BEHC61800005;Spotify;Stream;Austria;1;0,004;0,003;0,003
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Feel Like Jumping;BEHC61800007;Amazon Unlimited;Stream;Germany;16;0,009;0,007;0,116
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Go Back (no Good so & So);BEHC61800004;Google Play;Stream;Switzerland;1;0,007;0,005;0,005
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Out of Time;BEHC61800001;Google Play;Stream;Switzerland;1;0,007;0,005;0,005
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Tic Tac Toe;BEHC61800009;iTunes/Apple;Download;Austria;1;0,792;0,634;0,634
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Never Gonna Let;BEHC61800003;Deezer;Stream;Germany;1;0,006;0,005;0,005
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;The Hard Way;BEHC61800010;Amazon Unlimited;Stream;Germany;13;0,009;0,008;0,098
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;With You;BEHC61800006;Amazon Digital Services Inc,;Stream;Germany;10;0;0;0,001
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Feel Like Jumping;BEHC61800007;Spotify;Stream;Italy;4;0,002;0,001;0,005
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;I´m Dancing Too;BEHC61800008;Amazon Digital Services Inc,;Download;Germany;1;0,537;0,429;0,429
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Out of Time;BEHC61800001;Yandex LLC;Stream;Russia;3;0;0;0,001
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Tic Tac Toe;BEHC61800009;Yandex LLC;Stream;Russia;1;0;0;0
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Be Good;BEHC61800002;iTunes/Apple;Stream;Germany;6;0,003;0,003;0,016
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Never Gonna Let;BEHC61800003;Spotify;Stream;Sweden;1;0,004;0,003;0,003
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;The Hard Way;BEHC61800010;Spotify;Stream;Italy;5;0,002;0,001;0,007
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;With You;BEHC61800006;Spotify;Stream;Germany;29;0,003;0,002;0,066
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics; ;3,76023E+12;iTunes/Apple;Download;Germany;2;4,312;3,45;6,899
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;I´m Dancing Too;BEHC61800008;Spotify;Stream;Austria;2;0,002;0,002;0,003
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Piece of My Heart + the Train;BEHC61800011;Google Play;Stream;Switzerland;2;0,007;0,005;0,011
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Wheel of Life;BEHC61800005;iTunes/Apple;Stream;Germany;5;0,005;0,004;0,022
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Feel Like Jumping;BEHC61800007;Amazon Digital Services Inc,;Stream;Germany;10;0;0;0,001
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Go Back (no Good so & So);BEHC61800004;Google Play;Stream;Germany;2;0,005;0,004;0,009
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Out of Time;BEHC61800001;Google Play;Stream;Germany;4;0,005;0,004;0,017
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Tic Tac Toe;BEHC61800009;Google Play;Stream;Germany;3;0,005;0,004;0,013
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Never Gonna Let;BEHC61800003;Amazon Unlimited;Stream;Germany;16;0,009;0,007;0,116
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;The Hard Way;BEHC61800010;Amazon Digital Services Inc,;Stream;Germany;10;0;0;0,001
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Wheel of Life;BEHC61800005;YouTube;Stream;Italy;1;0;0;0
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Feel Like Jumping;BEHC61800007;Spotify;Stream;Germany;35;0,003;0,002;0,08
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Go Back (no Good so & So);BEHC61800004;Yandex LLC;Stream;Russia;1;0;0;0
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Out of Time;BEHC61800001;Spotify;Stream;Sweden;2;0,004;0,003;0,007
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Tic Tac Toe;BEHC61800009;Spotify;Stream;Sweden;2;0,004;0,003;0,007
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Be Good;BEHC61800002;Google Play;Stream;Germany;2;0,005;0,004;0,009
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Never Gonna Let;BEHC61800003;Spotify;Stream;Italy;5;0,002;0,001;0,007
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;The Hard Way;BEHC61800010;Spotify;Stream;Germany;20;0,003;0,002;0,045
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;With You;BEHC61800006;Spotify;Stream;Austria;1;0,004;0,003;0,003
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics; ;3,76023E+12;Amazon Digital Services Inc,;Download;Germany;2;4,831;3,865;7,73
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;I´m Dancing Too;BEHC61800008;iTunes/Apple;Stream;Germany;6;0,005;0,004;0,022
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Piece of My Heart + the Train;BEHC61800011;Google Play;Stream;Germany;3;0,005;0,004;0,013
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Wheel of Life;BEHC61800005;Google Play;Stream;Switzerland;1;0,007;0,005;0,005
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Be Good;BEHC61800002;Yandex LLC;Stream;Russia;2;0;0;0,001
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Go Back (no Good so & So);BEHC61800004;Deezer;Stream;Germany;1;0,006;0,005;0,005
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Out of Time;BEHC61800001;Deezer;Stream;Germany;1;0,006;0,005;0,005
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Tic Tac Toe;BEHC61800009;Deezer;Stream;Germany;1;0,006;0,005;0,005
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Never Gonna Let;BEHC61800003;Amazon Unlimited;Stream;Austria;1;0,014;0,011;0,011
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Piece of My Heart + the Train;BEHC61800011;Spotify;Stream;Sweden;1;0,004;0,003;0,003
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Wheel of Life;BEHC61800005;Yandex LLC;Stream;Russia;1;0;0;0
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Feel Like Jumping;BEHC61800007;Spotify;Stream;Austria;2;0,002;0,002;0,003
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Go Back (no Good so & So);BEHC61800004;Spotify;Stream;Italy;5;0,002;0,001;0,007
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Out of Time;BEHC61800001;Spotify;Stream;Italy;4;0,002;0,001;0,005
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Tic Tac Toe;BEHC61800009;Spotify;Stream;Italy;4;0,002;0,001;0,005
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Be Good;BEHC61800002;Deezer;Stream;Germany;2;0,004;0,003;0,006
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Never Gonna Let;BEHC61800003;Spotify;Stream;Germany;45;0,003;0,002;0,106
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;The Hard Way;BEHC61800010;Spotify;Stream;Austria;1;0,004;0,003;0,003
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;With You;BEHC61800006;iTunes/Apple;Stream;Germany;3;0,006;0,005;0,014
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;Feel Like Jumping;BEHC61800007;YouTube;Stream;Italy;3;0;0;0,001
LP 20675;3,76023E+12;Caz Gardiner & The Badasonics;Caz Gardiner & The Badasonics;I´m Dancing Too;BEHC61800008;Google Play;Stream;Germany;3;0,005;0,004;0,013
