article no.;barcode;artist;title;track;ISRC;shop;type;country;qty;dealer (average);net (average);total amount
7' 20674;3,76023E+12;The Slackers;Wrongful Suspicion;Wrongful Suspicion;BEHC61800029;Facebook;Stream;Austria;1;0,03;0,024;0,024
7' 20674;3,76023E+12;The Slackers;Wrongful Suspicion;Wrongful Suspicion;BEHC61800029;Spotify;Stream;Czech Republic;3;0,001;0,001;0,002
7' 20674;3,76023E+12;The Slackers;Wrongful Suspicion;The Noose;BEHC61800030;Facebook;Stream;Germany;1;0,155;0,124;0,124
7' 20674;3,76023E+12;The Slackers;Wrongful Suspicion;Wrongful Suspicion;BEHC61800029;Facebook;Stream;Poland;1;0,004;0,003;0,003
7' 20674;3,76023E+12;The Slackers;Wrongful Suspicion;The Noose;BEHC61800030;iTunes/Apple;Stream;Austria;1;0,003;0,003;0,003
7' 20674;3,76023E+12;The Slackers;Wrongful Suspicion;Wrongful Suspicion;BEHC61800029;Facebook;Stream;Estonia;1;0,001;0,001;0,001
7' 20674;3,76023E+12;The Slackers;Wrongful Suspicion;Wrongful Suspicion;BEHC61800029;Spotify;Stream;Israel;2;0,002;0,001;0,003
7' 20674;3,76023E+12;The Slackers;Wrongful Suspicion;The Noose;BEHC61800030;Facebook;Stream;Italy;1;0,017;0,013;0,013
7' 20674;3,76023E+12;The Slackers;Wrongful Suspicion;The Noose;BEHC61800030;Spotify;Stream;Ireland;2;0,005;0,004;0,007
7' 20674;3,76023E+12;The Slackers;Wrongful Suspicion;Wrongful Suspicion;BEHC61800029;Facebook;Stream;Turkey;1;0;0;0
7' 20674;3,76023E+12;The Slackers;Wrongful Suspicion;The Noose;BEHC61800030;Facebook;Stream;Bulgaria;1;0,001;0,001;0,001
7' 20674;3,76023E+12;The Slackers;Wrongful Suspicion;Wrongful Suspicion;BEHC61800029;Facebook;Stream;Ireland;1;0,019;0,015;0,015
7' 20674;3,76023E+12;The Slackers;Wrongful Suspicion;Wrongful Suspicion;BEHC61800029;Spotify;Stream;Switzerland;10;0,004;0,003;0,033
7' 20674;3,76023E+12;The Slackers;Wrongful Suspicion;The Noose;BEHC61800030;Facebook;Stream;Romania;1;0;0;0
7' 20674;3,76023E+12;The Slackers;Wrongful Suspicion;Wrongful Suspicion;BEHC61800029;Amazon Unlimited;Stream;Germany;4;0,009;0,007;0,03
7' 20674;3,76023E+12;The Slackers;Wrongful Suspicion;Wrongful Suspicion;BEHC61800029;Spotify;Stream;Bulgaria;2;0,001;0,001;0,002
7' 20674;3,76023E+12;The Slackers;Wrongful Suspicion;The Noose;BEHC61800030;Facebook;Stream;Finland;1;0,021;0,017;0,017
7' 20674;3,76023E+12;The Slackers;Wrongful Suspicion;Wrongful Suspicion;BEHC61800029;Facebook;Stream;Norway;1;0,018;0,014;0,014
7' 20674;3,76023E+12;The Slackers;Wrongful Suspicion;The Noose;BEHC61800030;Facebook;Stream;Turkey;1;0,001;0;0
7' 20674;3,76023E+12;The Slackers;Wrongful Suspicion;Wrongful Suspicion;BEHC61800029;Facebook;Stream;Denmark;1;0,02;0,016;0,016
7' 20674;3,76023E+12;The Slackers;Wrongful Suspicion;Wrongful Suspicion;BEHC61800029;Spotify;Stream;Ireland;4;0,005;0,004;0,015
7' 20674;3,76023E+12;The Slackers;Wrongful Suspicion;The Noose;BEHC61800030;Facebook;Stream;Israel;1;0;0;0
7' 20674;3,76023E+12;The Slackers;Wrongful Suspicion;The Noose;BEHC61800030;Spotify;Stream;Germany;47;0,003;0,002;0,104
7' 20674;3,76023E+12;The Slackers;Wrongful Suspicion;Wrongful Suspicion;BEHC61800029;Facebook;Stream;Switzerland;1;0,05;0,04;0,04
7' 20674;3,76023E+12;The Slackers;Wrongful Suspicion;The Noose;BEHC61800030;Facebook;Stream;Belarus;1;0;0;0
7' 20674;3,76023E+12;The Slackers;Wrongful Suspicion;Wrongful Suspicion;BEHC61800029;Facebook;Stream;Iceland;1;0;0;0
7' 20674;3,76023E+12;The Slackers;Wrongful Suspicion;Wrongful Suspicion;BEHC61800029;Spotify;Stream;Sweden;33;0,004;0,003;0,097
7' 20674;3,76023E+12;The Slackers;Wrongful Suspicion;The Noose;BEHC61800030;Facebook;Stream;Poland;1;0,002;0,002;0,002
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Never Go Home;BEHC61800020;Facebook;Stream;Denmark;1;0,007;0,006;0,006
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Eye of the Storm;BEHC61800017;Facebook;Stream;Norway;1;0;0;0
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Pot of Gold;BEHC61800022;Facebook;Stream;Poland;1;0,001;0,001;0,001
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;I Know a Girl;BEHC61800018;Spotify;Stream;Bulgaria;2;0,002;0,001;0,003
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Bump in the Night;BEHC61800015;Facebook;Stream;Italy;1;0;0;0
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Shut Yer Mouth;BEHC61800023;Facebook;Stream;Italy;1;0;0;0
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Jesse James;BEHC61800014;Spotify;Stream;Germany;64;0,003;0,002;0,147
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Danielle;BEHC61800016;Facebook;Stream;Switzerland;1;0,004;0,003;0,003
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Wonder;BEHC61800024;Facebook;Stream;Switzerland;1;0,002;0,002;0,002
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Never Get to Say You´re Sorry;BEHC61800021;Amazon Unlimited;Stream;Germany;7;0,004;0,003;0,023
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Every Once in a While;BEHC61800013;Facebook;Stream;Sweden;1;0,004;0,003;0,003
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Never Get to Say You´re Sorry;BEHC61800021;Spotify;Stream;Denmark;3;0,005;0,004;0,012
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Every Once in a While;BEHC61800013;Spotify;Stream;Switzerland;2;0,005;0,004;0,007
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II; ;BEHC61800020;YouTube Red;Stream;Germany;1;0,007;0,005;0,005
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;I Know a Girl;BEHC61800018;Facebook;Stream;Denmark;1;0,005;0,004;0,004
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II; ;BEHC61800022;YouTube Red;Stream;Germany;1;0,007;0,005;0,005
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Jesse James;BEHC61800014;Facebook;Stream;Italy;1;0;0;0
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Danielle;BEHC61800016;Facebook;Stream;Austria;1;0,006;0,005;0,005
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Wonder;BEHC61800024;Facebook;Stream;Cyprus;1;0;0;0
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;J´attendrai;BEHC61800019;Facebook;Stream;Norway;1;0;0;0
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Every Once in a While;BEHC61800013;Facebook;Stream;Cyprus;1;0;0;0
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Every Once in a While;BEHC61800013;Spotify;Stream;Bulgaria;4;0,002;0,001;0,006
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Never Go Home;BEHC61800020;Facebook;Stream;Italy;1;0;0;0
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Eye of the Storm;BEHC61800017;iTunes/Apple;Stream;Germany;1;0,008;0,006;0,006
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Pot of Gold;BEHC61800022;iTunes/Apple;Stream;Austria;1;0,01;0,008;0,008
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;I Know a Girl;BEHC61800018;Spotify;Stream;Switzerland;2;0,005;0,004;0,007
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Bump in the Night;BEHC61800015;Facebook;Stream;USA;1;0;0;0
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Shut Yer Mouth;BEHC61800023;Facebook;Stream;USA;1;0;0;0
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Jesse James;BEHC61800014;Spotify;Stream;Switzerland;22;0,005;0,004;0,08
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Danielle;BEHC61800016;Spotify;Stream;Denmark;5;0,005;0,004;0,02
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Wonder;BEHC61800024;Spotify;Stream;Czech Republic;1;0,002;0,002;0,002
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Never Get to Say You´re Sorry;BEHC61800021;Facebook;Stream;Finland;1;0;0;0
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II; ;BEHC61800021;YouTube Red;Stream;Germany;1;0,007;0,005;0,005
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Eye of the Storm;BEHC61800017;Facebook;Stream;Czech Republic;1;0;0;0
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Pot of Gold;BEHC61800022;Facebook;Stream;Czech Republic;1;0,001;0,001;0,001
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;I Know a Girl;BEHC61800018;Facebook;Stream;Norway;1;0;0;0
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Bump in the Night;BEHC61800015;Facebook;Stream;Cyprus;1;0;0;0
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Shut Yer Mouth;BEHC61800023;Facebook;Stream;Czech Republic;1;0;0;0
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Jesse James;BEHC61800014;Facebook;Stream;Ukraine;1;0;0;0
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Danielle;BEHC61800016;Facebook;Stream;Germany;1;0,015;0,012;0,012
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Wonder;BEHC61800024;Facebook;Stream;Hungary;1;0,001;0;0
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;J´attendrai;BEHC61800019;Facebook;Stream;USA;1;0;0;0
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Every Once in a While;BEHC61800013;Facebook;Stream;Hungary;1;0;0;0
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Never Get to Say You´re Sorry;BEHC61800021;Facebook;Stream;Russia;1;0;0;0
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Every Once in a While;BEHC61800013;Spotify;Stream;Greece;2;0,001;0,001;0,002
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Never Go Home;BEHC61800020;Facebook;Stream;USA;1;0;0;0
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Eye of the Storm;BEHC61800017;Spotify;Stream;Poland;1;0,002;0,001;0,001
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Pot of Gold;BEHC61800022;Spotify;Stream;Czech Republic;1;0,002;0,002;0,002
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Jesse James;BEHC61800014;Facebook;Stream;Cyprus;1;0;0;0
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Bump in the Night;BEHC61800015;Spotify;Stream;Germany;39;0,003;0,002;0,093
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Shut Yer Mouth;BEHC61800023;Spotify;Stream;Italy;2;0,004;0,003;0,006
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;J´attendrai;BEHC61800019;Facebook;Stream;Czech Republic;1;0;0;0
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Danielle;BEHC61800016;Spotify;Stream;Romania;1;0;0;0
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Wonder;BEHC61800024;Spotify;Stream;Switzerland;1;0,005;0,004;0,004
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Never Go Home;BEHC61800020;Facebook;Stream;Czech Republic;1;0;0;0
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Eye of the Storm;BEHC61800017;Facebook;Stream;Italy;1;0;0;0
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;Pot of Gold;BEHC61800022;Facebook;Stream;Norway;1;0;0;0
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);Rww II;I Know a Girl;BEHC61800018;iTunes/Apple;Stream;Germany;2;0,006;0,005;0,01
