article no.;barcode;artist;title;track;ISRC;shop;type;country;qty;dealer (average);net (average);total amount
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;The Noose;BEHC61800030;Spotify;Stream;Switzerland;75;0,004;0,003;0,242
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;Wrongful Suspicion;BEHC61800029;YouTube;Stream;Italy;4;0,004;0,004;0,014
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Shut Yer Mouth;BEHC61800023;Amazon Unlimited;Stream;Germany;1;0,01;0,008;0,008
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Danielle;BEHC61800016;iTunes/Apple;Stream;Sweden;1;0,016;0,012;0,012
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Eye of the Storm;BEHC61800017;iTunes/Apple;Stream;Sweden;2;0,016;0,012;0,025
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);J´attendrai;BEHC61800019;Spotify;Stream;Bulgaria;4;0,002;0,002;0,006
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Never Get to Say You´re Sorry;BEHC61800021;Spotify;Stream;Germany;31;0,003;0,002;0,076
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Bump in the Night;BEHC61800015;iTunes/Apple;Stream;Ireland;2;0,003;0,003;0,006
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Wonder;BEHC61800024;Spotify;Stream;Cyprus;1;0,003;0,002;0,002
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Every Once in a While;BEHC61800013;Spotify;Stream;Bulgaria;3;0,002;0,002;0,005
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);I Know a Girl;BEHC61800018;Spotify;Stream;Estonia;1;0,003;0,002;0,002
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Jesse James;BEHC61800014;Spotify;Stream;Greece;1;0,003;0,002;0,002
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Pot of Gold;BEHC61800022;iTunes/Apple;Stream;Germany;10;0,004;0,003;0,03
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Shut Yer Mouth;BEHC61800023;Spotify;Stream;Austria;2;0,003;0,003;0,005
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Danielle;BEHC61800016;Spotify;Stream;Italy;21;0,002;0,001;0,028
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Eye of the Storm;BEHC61800017;YouTube;Stream;Austria;11;0,001;0,001;0,009
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);J´attendrai;BEHC61800019;YouTube;Stream;Austria;9;0,002;0,001;0,013
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Never Go Home;BEHC61800020;iTunes/Apple;Stream;Germany;7;0,004;0,003;0,023
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Bump in the Night;BEHC61800015;Spotify;Stream;Italy;12;0,002;0,001;0,016
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Wonder;BEHC61800024;YouTube;Stream;Austria;17;0,002;0,001;0,024
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Every Once in a While;BEHC61800013;Spotify;Stream;Norway;18;0,005;0,004;0,073
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);J´attendrai;BEHC61800019;Amazon Unlimited;Stream;Germany;2;0,01;0,008;0,016
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Never Get to Say You´re Sorry;BEHC61800021;iTunes/Apple;Stream;Denmark;1;0,018;0,014;0,014
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Pot of Gold;BEHC61800022;Spotify;Stream;Czech Republic;6;0,002;0,002;0,011
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Wonder;BEHC61800024;Amazon Unlimited;Stream;Germany;2;0,01;0,008;0,016
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Every Once in a While;BEHC61800013;Amazon Unlimited;Stream;Germany;1;0,01;0,008;0,008
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);I Know a Girl;BEHC61800018;iTunes/Apple;Stream;Ireland;2;0,003;0,003;0,006
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Jesse James;BEHC61800014;iTunes/Apple;Stream;Sweden;2;0,016;0,012;0,025
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Never Go Home;BEHC61800020;Spotify;Stream;Czech Republic;4;0,002;0,002;0,007
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Pot of Gold;BEHC61800022;Spotify;Stream;Switzerland;6;0,005;0,004;0,022
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Danielle;BEHC61800016;iTunes/Apple;Stream;Ireland;2;0,003;0,003;0,006
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Eye of the Storm;BEHC61800017;iTunes/Apple;Stream;Ireland;2;0,003;0,003;0,006
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);J´attendrai;BEHC61800019;Spotify;Stream;Austria;2;0,003;0,003;0,005
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Never Get to Say You´re Sorry;BEHC61800021;Spotify;Stream;Czech Republic;3;0,002;0,002;0,005
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Wonder;BEHC61800024;Spotify;Stream;Austria;3;0,003;0,003;0,008
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Every Once in a While;BEHC61800013;Spotify;Stream;Austria;2;0,003;0,003;0,005
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);I Know a Girl;BEHC61800018;Spotify;Stream;Denmark;1;0,005;0,004;0,004
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Jesse James;BEHC61800014;Spotify;Stream;Germany;69;0,003;0,002;0,171
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Pot of Gold;BEHC61800022;iTunes/Apple;Stream;Denmark;2;0,018;0,014;0,028
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Bump in the Night;BEHC61800015;iTunes/Apple;Stream;Germany;11;0,004;0,003;0,036
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Shut Yer Mouth;BEHC61800023;iTunes/Apple;Stream;Switzerland;1;0,001;0,001;0,001
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Danielle;BEHC61800016;Spotify;Stream;Germany;61;0,003;0,002;0,15
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Eye of the Storm;BEHC61800017;Spotify;Stream;Italy;12;0,002;0,001;0,016
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);J´attendrai;BEHC61800019;Spotify;Stream;Switzerland;1;0,005;0,004;0,004
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Never Go Home;BEHC61800020;iTunes/Apple;Stream;Denmark;4;0,018;0,014;0,057
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Bump in the Night;BEHC61800015;Spotify;Stream;Germany;44;0,003;0,002;0,106
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Wonder;BEHC61800024;Spotify;Stream;Switzerland;1;0,005;0,004;0,004
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Every Once in a While;BEHC61800013;Spotify;Stream;Italy;16;0,002;0,001;0,022
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);I Know a Girl;BEHC61800018;YouTube;Stream;Germany;1;0,003;0,002;0,002
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Never Get to Say You´re Sorry;BEHC61800021;Amazon Unlimited;Stream;Germany;2;0,01;0,008;0,016
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Pot of Gold;BEHC61800022;Spotify;Stream;Cyprus;4;0,003;0,002;0,01
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Shut Yer Mouth;BEHC61800023;YouTube;Stream;Austria;2;0,002;0,002;0,003
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download); ;BEHC61800016;YouTube;Stream;Austria;1;0,002;0,002;0,002
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);I Know a Girl;BEHC61800018;iTunes/Apple;Stream;Germany;1;0,004;0,003;0,003
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Jesse James;BEHC61800014;iTunes/Apple;Stream;Ireland;3;0,003;0,003;0,008
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Never Go Home;BEHC61800020;Spotify;Stream;Bulgaria;1;0,002;0,002;0,002
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Pot of Gold;BEHC61800022;Spotify;Stream;Poland;1;0,002;0,001;0,001
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Danielle;BEHC61800016;iTunes/Apple;Stream;Germany;6;0,004;0,003;0,019
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Eye of the Storm;BEHC61800017;iTunes/Apple;Stream;Germany;7;0,004;0,003;0,023
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);J´attendrai;BEHC61800019;iTunes/Apple;Stream;Sweden;2;0,016;0,012;0,025
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Never Get to Say You´re Sorry;BEHC61800021;Spotify;Stream;Austria;2;0,003;0,003;0,005
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Wonder;BEHC61800024;iTunes/Apple;Stream;Switzerland;1;0,001;0,001;0,001
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Every Once in a While;BEHC61800013;iTunes/Apple;Stream;Switzerland;1;0,001;0,001;0,001
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);I Know a Girl;BEHC61800018;Spotify;Stream;Czech Republic;3;0,002;0,002;0,005
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Jesse James;BEHC61800014;Spotify;Stream;Denmark;1;0,005;0,004;0,004
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Pot of Gold;BEHC61800022;Amazon Unlimited;Stream;Germany;5;0,01;0,008;0,041
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Bump in the Night;BEHC61800015;iTunes/Apple;Stream;Denmark;4;0,018;0,014;0,057
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Shut Yer Mouth;BEHC61800023;iTunes/Apple;Stream;Sweden;1;0,016;0,012;0,012
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Danielle;BEHC61800016;Spotify;Stream;Denmark;2;0,005;0,004;0,008
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Eye of the Storm;BEHC61800017;Spotify;Stream;Germany;39;0,003;0,002;0,097
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);J´attendrai;BEHC61800019;Spotify;Stream;Romania;1;0;0;0
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Never Go Home;BEHC61800020;Amazon Unlimited;Stream;Germany;4;0,01;0,008;0,031
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Bump in the Night;BEHC61800015;Spotify;Stream;Czech Republic;10;0,002;0,002;0,018
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Wonder;BEHC61800024;Spotify;Stream;Italy;14;0,002;0,001;0,019
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Every Once in a While;BEHC61800013;Spotify;Stream;Ireland;3;0,005;0,004;0,012
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);I Know a Girl;BEHC61800018;YouTube;Stream;Austria;6;0,003;0,002;0,015
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Jesse James;BEHC61800014;YouTube;Stream;Austria;12;0,003;0,002;0,026
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Pot of Gold;BEHC61800022;Spotify;Stream;Austria;2;0,002;0,001;0,003
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Shut Yer Mouth;BEHC61800023;Spotify;Stream;Switzerland;1;0,005;0,004;0,004
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Danielle;BEHC61800016;YouTube;Stream;Italy;3;0,001;0,001;0,002
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);I Know a Girl;BEHC61800018;iTunes/Apple;Stream;Denmark;1;0,018;0,014;0,014
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Jesse James;BEHC61800014;iTunes/Apple;Stream;Germany;10;0,004;0,003;0,033
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Never Go Home;BEHC61800020;Spotify;Stream;Austria;2;0,003;0,003;0,005
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Danielle;BEHC61800016;iTunes/Apple;Stream;Denmark;1;0,018;0,014;0,014
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Eye of the Storm;BEHC61800017;iTunes/Apple;Stream;Denmark;1;0,018;0,014;0,014
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);J´attendrai;BEHC61800019;iTunes/Apple;Stream;Netherlands;1;0,001;0,001;0,001
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Never Get to Say You´re Sorry;BEHC61800021;iTunes/Apple;Stream;Switzerland;1;0,001;0,001;0,001
