article no.;barcode;artist;title;track;ISRC;shop;type;country;qty;dealer (average);net (average);total amount
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;Wrongful Suspicion;BEHC61800029;iTunes/Apple;Stream;Italy;1;0,012;0,009;0,009
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;The Noose;BEHC61800030;Spotify;Stream;Norway;5;0,005;0,004;0,02
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;Wrongful Suspicion;BEHC61800029;Spotify;Stream;Sweden;69;0,004;0,003;0,219
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;The Noose;BEHC61800030;iTunes/Apple;Stream;Russia;3;0,002;0,001;0,004
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;Wrongful Suspicion;BEHC61800029;Spotify;Stream;Czech Republic;19;0,002;0,001;0,024
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;Wrongful Suspicion;BEHC61800029;YouTube;Stream;Germany;14;0,003;0,002;0,031
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;Wrongful Suspicion;BEHC61800029;Amazon Unlimited;Stream;Austria;1;0,014;0,011;0,011
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;The Noose;BEHC61800030;Spotify;Stream;Germany;267;0,003;0,002;0,664
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;Wrongful Suspicion;BEHC61800029;Spotify;Stream;Ireland;3;0,005;0,004;0,012
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;Wrongful Suspicion;BEHC61800029;iTunes/Apple;Stream;Ireland;1;0,015;0,012;0,012
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;The Noose;BEHC61800030;Spotify;Stream;Latvia;3;0,002;0,002;0,005
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;Wrongful Suspicion;BEHC61800029;Spotify;Stream;Romania;1;0,002;0,002;0,002
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;The Noose;BEHC61800030;iTunes/Apple;Stream;Italy;1;0,012;0,009;0,009
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;Wrongful Suspicion;BEHC61800029;Spotify;Stream;Bulgaria;2;0,002;0,002;0,003
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;The Noose;BEHC61800030;Spotify;Stream;Switzerland;56;0,004;0,003;0,171
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;Wrongful Suspicion;BEHC61800029;YouTube;Stream;Finland;1;0,002;0,002;0,002
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;The Noose;BEHC61800030;Spotify;Stream;Finland;27;0,005;0,004;0,107
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;Wrongful Suspicion;BEHC61800029;Spotify;Stream;Hungary;11;0,002;0,001;0,015
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;Wrongful Suspicion;BEHC61800029;iTunes/Apple;Stream;Germany;8;0,007;0,005;0,042
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;The Noose;BEHC61800030;Spotify;Stream;Italy;93;0,002;0,001;0,126
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;Wrongful Suspicion;BEHC61800029;Spotify;Stream;Poland;14;0,002;0,001;0,018
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;The Noose;BEHC61800030;iTunes/Apple;Stream;Germany;2;0,004;0,003;0,007
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;Wrongful Suspicion;BEHC61800029;Spotify;Stream;Austria;44;0,003;0,002;0,093
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;The Noose;BEHC61800030;Spotify;Stream;Sweden;28;0,004;0,003;0,088
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;Wrongful Suspicion;BEHC61800029;YouTube;Stream;Croatia;1;0,001;0,001;0,001
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;The Noose;BEHC61800030;Spotify;Stream;Denmark;10;0,005;0,004;0,038
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;Wrongful Suspicion;BEHC61800029;Spotify;Stream;Greece;3;0,003;0,002;0,007
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;Wrongful Suspicion;BEHC61800029;iTunes/Apple;Download;Finland;1;0,792;0,634;0,634
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;The Noose;BEHC61800030;Spotify;Stream;Israel;1;0,003;0,003;0,003
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;Wrongful Suspicion;BEHC61800029;Spotify;Stream;Norway;9;0,005;0,004;0,032
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;The Noose;BEHC61800030;iTunes/Apple;Stream;Austria;1;0,005;0,004;0,004
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;Wrongful Suspicion;BEHC61800029;Napster;Stream;Germany;1;0,008;0,006;0,006
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;The Noose;BEHC61800030;Spotify;Stream;Slovakia;1;0,002;0,002;0,002
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;Wrongful Suspicion;BEHC61800029;YouTube;Stream;Austria;1;0,012;0,01;0,01
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;The Noose;BEHC61800030;Spotify;Stream;Bulgaria;3;0,001;0,001;0,002
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;Wrongful Suspicion;BEHC61800029;Spotify;Stream;Germany;405;0,003;0,002;0,974
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;Wrongful Suspicion;BEHC61800029;YouTube;Stream;Switzerland;2;0,003;0,003;0,005
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;Wrongful Suspicion;BEHC61800029;iTunes/Apple;Stream;Austria;11;0,008;0,006;0,07
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;The Noose;BEHC61800030;Spotify;Stream;Ireland;5;0,005;0,004;0,019
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;Wrongful Suspicion;BEHC61800029;Spotify;Stream;Lithuania;1;0,002;0,002;0,002
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;The Noose;BEHC61800030;Google Play;Stream;Germany;1;0,005;0,004;0,004
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;Wrongful Suspicion;BEHC61800029;iTunes/Apple;Stream;Sweden;1;0,016;0,013;0,013
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;The Noose;BEHC61800030;Spotify;Stream;Romania;1;0;0;0
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;Wrongful Suspicion;BEHC61800029;UMA;Stream;Russia;1;0;0;0
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;The Noose;BEHC61800030;Spotify;Stream;Austria;36;0,003;0,002;0,074
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;Wrongful Suspicion;BEHC61800029;Spotify;Stream;Finland;44;0,005;0,004;0,167
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;Wrongful Suspicion;BEHC61800029;YouTube;Stream;Italy;7;0,003;0,002;0,015
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;Wrongful Suspicion;BEHC61800029;Google Play;Stream;Germany;2;0,005;0,004;0,009
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;The Noose;BEHC61800030;Spotify;Stream;Hungary;2;0,002;0,002;0,003
"7"" 20674";3,76023E+12;The Slackers;Wrongful Suspicion / The Noose;Wrongful Suspicion;BEHC61800029;Spotify;Stream;Italy;72;0,002;0,001;0,097
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Bump in the Night;BEHC61800015;iTunes/Apple;Stream;Denmark;1;0,019;0,015;0,015
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Pot of Gold;BEHC61800022;Spotify;Stream;Sweden;2;0,004;0,003;0,006
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Danielle;BEHC61800016;YouTube;Stream;Italy;4;0,006;0,005;0,02
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Wonder;BEHC61800024;Spotify;Stream;Italy;36;0,002;0,001;0,048
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Eye of the Storm;BEHC61800017;Spotify;Stream;Denmark;1;0,005;0,004;0,004
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download); ;BEHC61800019;YouTube Red;Stream;Germany;1;0,007;0,006;0,006
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Never Get to Say You´re Sorry;BEHC61800021;Spotify;Stream;Romania;3;0;0;0,001
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Pot of Gold;BEHC61800022;Amazon Unlimited;Stream;Austria;1;0,008;0,007;0,007
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Danielle;BEHC61800016;iTunes/Apple;Stream;Russia;1;0,002;0,001;0,001
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download); ;BEHC61800023;YouTube;Stream;Austria;1;0,001;0,001;0,001
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Every Once in a While;BEHC61800013;Spotify;Stream;Norway;10;0,005;0,004;0,04
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);I Know a Girl;BEHC61800018;Spotify;Stream;Switzerland;19;0,004;0,003;0,056
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Jesse James;BEHC61800014;Spotify;Stream;Switzerland;48;0,004;0,003;0,168
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Never Go Home;BEHC61800020;Google Play;Stream;Switzerland;3;0,007;0,005;0,016
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Bump in the Night;BEHC61800015;Spotify;Stream;Germany;57;0,003;0,002;0,133
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Shut Yer Mouth;BEHC61800023;Amazon Unlimited;Stream;Germany;16;0,009;0,007;0,115
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Every Once in a While;BEHC61800013;iTunes/Apple;Stream;Germany;4;0,01;0,008;0,031
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Wonder;BEHC61800024;YouTube;Stream;Italy;12;0,003;0,003;0,031
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Eye of the Storm;BEHC61800017;YouTube;Stream;Italy;5;0,005;0,004;0,021
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Jesse James;BEHC61800014;iTunes/Apple;Stream;Ireland;2;0,004;0,003;0,006
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Pot of Gold;BEHC61800022;Spotify;Stream;Austria;1;0,003;0,003;0,003
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Danielle;BEHC61800016;Spotify;Stream;Poland;3;0,001;0,001;0,003
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Wonder;BEHC61800024;iTunes/Apple;Stream;Germany;10;0,008;0,007;0,066
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Eye of the Storm;BEHC61800017;Amazon Unlimited;Stream;Austria;1;0,008;0,007;0,007
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);J´attendrai;BEHC61800019;iTunes/Apple;Stream;Russia;1;0,002;0,001;0,001
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Never Get to Say You´re Sorry;BEHC61800021;Amazon Unlimited;Stream;Germany;10;0,008;0,007;0,068
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Never Go Home;BEHC61800020;Spotify;Stream;Denmark;1;0,005;0,004;0,004
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download); ;BEHC61800015;YouTube Red;Stream;Germany;1;0,007;0,006;0,006
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Shut Yer Mouth;BEHC61800023;Spotify;Stream;Bulgaria;1;0,002;0,002;0,002
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Every Once in a While;BEHC61800013;Spotify;Stream;Czech Republic;1;0,002;0,002;0,002
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);I Know a Girl;BEHC61800018;iTunes/Apple;Stream;Ireland;1;0,004;0,003;0,003
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Jesse James;BEHC61800014;Spotify;Stream;Czech Republic;1;0,002;0,002;0,002
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Bump in the Night;BEHC61800015;Google Play;Stream;Switzerland;3;0,007;0,005;0,016
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Pot of Gold;BEHC61800022;Spotify;Stream;Poland;2;0,001;0,001;0,001
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Danielle;BEHC61800016;YouTube;Stream;Germany;17;0,001;0,001;0,014
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Wonder;BEHC61800024;Spotify;Stream;Germany;106;0,003;0,002;0,261
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Eye of the Storm;BEHC61800017;Spotify;Stream;Austria;1;0,003;0,003;0,003
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);J´attendrai;BEHC61800019;YouTube;Stream;Austria;1;0,002;0,001;0,001
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Never Get to Say You´re Sorry;BEHC61800021;Spotify;Stream;Italy;16;0,002;0,001;0,022
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Pot of Gold;BEHC61800022;Amazon Digital Services Inc,;Stream;Germany;2;0;0;0
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Danielle;BEHC61800016;iTunes/Apple;Stream;Ireland;2;0,004;0,003;0,006
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Shut Yer Mouth;BEHC61800023;Spotify;Stream;Switzerland;10;0,004;0,003;0,033
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Every Once in a While;BEHC61800013;Spotify;Stream;Lithuania;2;0,002;0,002;0,004
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);I Know a Girl;BEHC61800018;Spotify;Stream;Italy;25;0,002;0,001;0,034
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Jesse James;BEHC61800014;Spotify;Stream;Sweden;3;0,004;0,003;0,01
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Never Go Home;BEHC61800020;Amazon Unlimited;Stream;Germany;18;0,009;0,007;0,126
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Bump in the Night;BEHC61800015;Spotify;Stream;Denmark;1;0,005;0,004;0,004
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Shut Yer Mouth;BEHC61800023;Amazon Digital Services Inc,;Stream;Germany;3;0;0;0
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Every Once in a While;BEHC61800013;Google Play;Stream;Switzerland;2;0,007;0,005;0,011
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Wonder;BEHC61800024;YouTube;Stream;Germany;5;0,011;0,009;0,044
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Eye of the Storm;BEHC61800017;YouTube;Stream;Germany;16;0,005;0,004;0,06
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Jesse James;BEHC61800014;iTunes/Apple;Stream;Germany;7;0,008;0,007;0,046
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Pot of Gold;BEHC61800022;iTunes/Apple;Stream;Russia;3;0,002;0,002;0,005
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Danielle;BEHC61800016;Spotify;Stream;Italy;26;0,002;0,001;0,035
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Wonder;BEHC61800024;iTunes/Apple;Stream;Denmark;4;0,019;0,015;0,061
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Eye of the Storm;BEHC61800017;Amazon Digital Services Inc,;Stream;Germany;2;0;0;0
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);J´attendrai;BEHC61800019;iTunes/Apple;Stream;Germany;3;0,007;0,006;0,018
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Never Get to Say You´re Sorry;BEHC61800021;Amazon Digital Services Inc,;Stream;Germany;2;0;0;0
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Never Go Home;BEHC61800020;Spotify;Stream;Austria;1;0,003;0,003;0,003
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download); ;BEHC61800015;YouTube;Stream;Austria;1;0,002;0,002;0,002
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Shut Yer Mouth;BEHC61800023;Spotify;Stream;Austria;1;0,003;0,003;0,003
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Every Once in a While;BEHC61800013;Spotify;Stream;Bulgaria;3;0,002;0,002;0,005
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);I Know a Girl;BEHC61800018;iTunes/Apple;Stream;Germany;3;0,007;0,006;0,018
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Jesse James;BEHC61800014;Spotify;Stream;Cyprus;1;0,003;0,003;0,003
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Bump in the Night;BEHC61800015;Amazon Unlimited;Stream;Germany;18;0,009;0,007;0,125
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Pot of Gold;BEHC61800022;Spotify;Stream;Italy;32;0,002;0,001;0,043
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Danielle;BEHC61800016;YouTube;Stream;Austria;1;0,004;0,003;0,003
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Wonder;BEHC61800024;Spotify;Stream;Denmark;1;0,005;0,004;0,004
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Eye of the Storm;BEHC61800017;iTunes/Apple;Stream;Russia;1;0,002;0,001;0,001
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);J´attendrai;BEHC61800019;Spotify;Stream;Switzerland;6;0,004;0,003;0,019
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Never Get to Say You´re Sorry;BEHC61800021;Spotify;Stream;Germany;65;0,003;0,002;0,155
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download); ;BEHC61800020;YouTube Red;Stream;Germany;1;0,007;0,006;0,006
LP 20673;3,76023E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Danielle;BEHC61800016;iTunes/Apple;Stream;Germany;7;0,007;0,006;0,039
