article no.;barcode;artist;title;track;ISRC;shop;type;country;qty;dealer (average);net (average);total amount
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);I Know a Girl;BEHC61800018;Amazon Unlimited;Stream;Germany;1;0,005;0,004;0,004
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Never Get to Say You´re Sorry;BEHC61800021;Amazon Digital Services Inc,;Stream;Germany;27;0;0;0,002
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Shut Yer Mouth;BEHC61800023;Amazon Digital Services Inc,;Stream;Germany;27;0;0;0,002
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Bump in the Night;BEHC61800015;Amazon Digital Services Inc,;Stream;Germany;25;0;0;0,001
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Every Once in a While;BEHC61800013;iTunes/Apple;Stream;Switzerland;9;0,008;0,006;0,057
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);J´attendrai;BEHC61800019;Spotify;Stream;Hungary;3;0,003;0,002;0,007
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Never Go Home;BEHC61800020;Spotify;Stream;Hungary;2;0,003;0,002;0,004
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Wonder;BEHC61800024;Spotify;Stream;Czech Republic;12;0,003;0,003;0,031
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Danielle;BEHC61800016;Spotify;Stream;Denmark;1;0,006;0,005;0,005
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Eye of the Storm;BEHC61800017;Google Play;Stream;Germany;1;0,006;0,005;0,005
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);I Know a Girl;BEHC61800018;Spotify;Stream;Czech Republic;4;0,003;0,003;0,01
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Never Get to Say You´re Sorry;BEHC61800021;Spotify;Stream;Czech Republic;4;0,003;0,003;0,01
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Shut Yer Mouth;BEHC61800023;Spotify;Stream;Czech Republic;7;0,003;0,003;0,018
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Bump in the Night;BEHC61800015;Spotify;Stream;Czech Republic;12;0,003;0,003;0,031
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Every Once in a While;BEHC61800013;Spotify;Stream;Finland;1;0,001;0;0
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Jesse James;BEHC61800014;Spotify;Stream;Austria;7;0,004;0,003;0,023
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Pot of Gold;BEHC61800022;iTunes/Apple;Stream;Switzerland;5;0,003;0,002;0,012
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Danielle;BEHC61800016;Spotify;Stream;Switzerland;7;0,005;0,004;0,028
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Eye of the Storm;BEHC61800017;Spotify;Stream;Germany;4;0,002;0,002;0,007
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);J´attendrai;BEHC61800019;Google Play;Stream;Germany;1;0,006;0,005;0,005
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Never Go Home;BEHC61800020;Amazon Unlimited;Stream;Germany;7;0,008;0,007;0,047
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Wonder;BEHC61800024;Amazon Digital Services Inc,;Stream;Germany;27;0;0;0,002
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Danielle;BEHC61800016;Google Play;Stream;Germany;1;0,006;0,005;0,005
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Every Once in a While;BEHC61800013;Spotify;Stream;Norway;18;0,004;0,003;0,06
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);I Know a Girl;BEHC61800018;Amazon Digital Services Inc,;Stream;Germany;27;0;0;0,002
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Jesse James;BEHC61800014;Spotify;Stream;Switzerland;33;0,003;0,003;0,085
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Pot of Gold;BEHC61800022;Spotify;Stream;Switzerland;26;0,003;0,003;0,067
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Every Once in a While;BEHC61800013;iTunes/Apple;Stream;Germany;1;0,004;0,004;0,004
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);J´attendrai;BEHC61800019;Spotify;Stream;Germany;7;0,002;0,002;0,013
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Never Go Home;BEHC61800020;Spotify;Stream;Germany;9;0,002;0,002;0,016
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Wonder;BEHC61800024;Spotify;Stream;Bulgaria;1;0,001;0,001;0,001
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Danielle;BEHC61800016;Spotify;Stream;Czech Republic;8;0,003;0,002;0,019
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Eye of the Storm;BEHC61800017;Amazon Unlimited;Stream;Germany;1;0,005;0,004;0,004
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);I Know a Girl;BEHC61800018;Spotify;Stream;Austria;5;0,004;0,003;0,015
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Never Get to Say You´re Sorry;BEHC61800021;Spotify;Stream;Austria;5;0,004;0,003;0,017
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Shut Yer Mouth;BEHC61800023;Spotify;Stream;Austria;5;0,004;0,003;0,017
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Bump in the Night;BEHC61800015;Spotify;Stream;Austria;5;0,004;0,003;0,017
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Every Once in a While;BEHC61800013;Spotify;Stream;Denmark;1;0,006;0,005;0,005
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Jesse James;BEHC61800014;iTunes/Apple;Stream;Switzerland;4;0,004;0,003;0,012
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Pot of Gold;BEHC61800022;iTunes/Apple;Stream;Germany;6;0,004;0,004;0,021
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Wonder;BEHC61800024;YouTube;Stream;Germany;3;0,002;0,001;0,004
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Danielle;BEHC61800016;Spotify;Stream;Sweden;7;0,004;0,003;0,022
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Eye of the Storm;BEHC61800017;Spotify;Stream;Czech Republic;4;0,003;0,003;0,01
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);J´attendrai;BEHC61800019;Amazon Digital Services Inc,;Stream;Germany;24;0;0;0,001
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Never Go Home;BEHC61800020;Amazon Digital Services Inc,;Stream;Germany;28;0;0;0,002
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Shut Yer Mouth;BEHC61800023;YouTube;Stream;Austria;4;0;0;0,001
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Danielle;BEHC61800016;Amazon Unlimited;Stream;Germany;4;0,007;0,005;0,022
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Every Once in a While;BEHC61800013;Spotify;Stream;Lithuania;2;0,003;0,003;0,005
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Jesse James;BEHC61800014;Spotify;Stream;Hungary;2;0,003;0,002;0,004
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Pot of Gold;BEHC61800022;Spotify;Stream;Italy;2;0,002;0,002;0,004
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Every Once in a While;BEHC61800013;Google Play;Stream;Germany;1;0,006;0,005;0,005
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download); ;3,76E+12;iTunes/Apple;Download;Switzerland;1;6,087;4,869;4,869
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);J´attendrai;BEHC61800019;Spotify;Stream;Czech Republic;5;0,003;0,002;0,011
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Never Go Home;BEHC61800020;Spotify;Stream;Czech Republic;6;0,003;0,003;0,015
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Wonder;BEHC61800024;Spotify;Stream;Austria;5;0,004;0,003;0,017
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Danielle;BEHC61800016;Spotify;Stream;Austria;11;0,004;0,003;0,034
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Eye of the Storm;BEHC61800017;Amazon Digital Services Inc,;Stream;Germany;27;0;0;0,002
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);I Know a Girl;BEHC61800018;iTunes/Apple;Stream;Ukraine;3;0,003;0,002;0,006
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Never Get to Say You´re Sorry;BEHC61800021;iTunes/Apple;Stream;Switzerland;2;0,004;0,003;0,006
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Shut Yer Mouth;BEHC61800023;iTunes/Apple;Stream;Switzerland;4;0,004;0,003;0,012
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Bump in the Night;BEHC61800015;iTunes/Apple;Stream;Switzerland;3;0,004;0,003;0,009
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Every Once in a While;BEHC61800013;Spotify;Stream;Czech Republic;5;0,003;0,003;0,013
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Jesse James;BEHC61800014;iTunes/Apple;Stream;Germany;10;0,004;0,003;0,032
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Pot of Gold;BEHC61800022;Google Play;Stream;Germany;1;0,006;0,005;0,005
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Wonder;BEHC61800024;YouTube;Stream;Austria;9;0,001;0,001;0,007
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Danielle;BEHC61800016;Spotify;Stream;Norway;3;0,006;0,005;0,014
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Eye of the Storm;BEHC61800017;Spotify;Stream;Austria;4;0,004;0,003;0,013
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);I Know a Girl;BEHC61800018;YouTube;Stream;Austria;3;0,001;0,001;0,003
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Never Get to Say You´re Sorry;BEHC61800021;YouTube;Stream;Austria;3;0,001;0,001;0,002
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Shut Yer Mouth;BEHC61800023;Spotify;Stream;Switzerland;2;0,003;0,003;0,005
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Danielle;BEHC61800016;Amazon Digital Services Inc,;Stream;Germany;29;0;0;0,002
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Every Once in a While;BEHC61800013;Spotify;Stream;Italy;1;0,005;0,004;0,004
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Jesse James;BEHC61800014;Spotify;Stream;Germany;17;0,002;0,002;0,03
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Pot of Gold;BEHC61800022;Spotify;Stream;Hungary;2;0,003;0,002;0,004
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Every Once in a While;BEHC61800013;Amazon Unlimited;Stream;Germany;2;0,009;0,007;0,014
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download); ;3,76E+12;Amazon Digital Services Inc,;Download;Germany;2;5,368;4,294;8,589
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);J´attendrai;BEHC61800019;Spotify;Stream;Austria;3;0,004;0,003;0,01
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Never Go Home;BEHC61800020;Spotify;Stream;Austria;5;0,004;0,003;0,017
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Wonder;BEHC61800024;iTunes/Apple;Stream;Switzerland;4;0,004;0,003;0,012
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Danielle;BEHC61800016;iTunes/Apple;Stream;Switzerland;7;0,005;0,004;0,031
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Every Once in a While;BEHC61800013;YouTube;Stream;Austria;2;0,001;0,001;0,002
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);I Know a Girl;BEHC61800018;iTunes/Apple;Stream;Switzerland;2;0,004;0,003;0,006
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Never Get to Say You´re Sorry;BEHC61800021;iTunes/Apple;Stream;Germany;5;0,004;0,004;0,018
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Shut Yer Mouth;BEHC61800023;iTunes/Apple;Stream;Germany;7;0,004;0,004;0,025
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Bump in the Night;BEHC61800015;iTunes/Apple;Stream;Germany;10;0,004;0,004;0,035
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Every Once in a While;BEHC61800013;Spotify;Stream;Cyprus;1;0,002;0,002;0,002
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Jesse James;BEHC61800014;Google Play;Stream;Germany;1;0,006;0,005;0,005
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Pot of Gold;BEHC61800022;Amazon Unlimited;Stream;Germany;4;0,007;0,005;0,022
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Wonder;BEHC61800024;Spotify;Stream;Switzerland;2;0,003;0,003;0,005
LP 20673;3,76E+12;R,W,W, (Reggae Workers of the World);R,W,W, II (180Gr,/+Download);Danielle;BEHC61800016;Spotify;Stream;Italy;6;0,002;0,002;0,011
